date,position,seniority_number,birthdate,changes_id,serial_number,instructions,datetime_collected
2020-03-21,742,20077027,2001-06-24,421633,12220884,,2020-03-21 20:00
2020-03-21,628,20071037,1962-12-09,12750,12198378,,2020-03-21 20:00
2020-03-21,335,20061019,1943-05-11,30219,12154580,,2020-03-21 20:00
2020-03-21,612,20071019,1965-10-06,310868,12197326,,2020-03-21 20:00
2020-03-21,760,20078011,1969-05-05,411294,12223999,,2020-03-21 20:00
2020-03-21,460,20065033,1985-08-03,307219,12170901,,2020-03-21 20:00
2020-03-21,315,20060025,1959-10-05,340532,12148945,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-21 20:00
2020-03-21,319,20061002,1976-08-28,423285,12156083,,2020-03-21 20:00
2020-03-21,788,20078041,1982-01-27,402685,12225935,,2020-03-21 20:00
2020-03-21,825,20080005,1987-07-12,415534,12233006,,2020-03-21 20:00
2020-03-21,23,20049002,1978-09-18,402394,12095676,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-21 20:00
2020-03-21,218,20057031,1989-09-16,372885,12133582,,2020-03-21 20:00
2020-03-21,203,20057013,1971-04-14,11747,12135820,,2020-03-21 20:00
2020-03-21,143,20054031,1965-04-02,357778,12120395,,2020-03-21 20:00
2020-03-21,112,20053027,1959-01-07,41097,12116138,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-21 20:00
2020-03-21,403,20064009,1990-08-29,422298,12165906,,2020-03-21 20:00
2020-03-21,453,20065026,1967-05-21,393525,12174235,,2020-03-21 20:00
2020-03-21,155,20056001,1957-07-05,362884,12128219,,2020-03-21 20:00
2020-03-21,349,20061033,1973-03-21,413370,12156103,,2020-03-21 20:00
2020-03-21,327,20061011,1953-12-31,15716,12154577,,2020-03-21 20:00
2020-03-21,795,20079006,1976-12-10,393802,12230192,,2020-03-21 20:00
2020-03-21,714,20074025,1961-12-30,389020,12210259,,2020-03-21 20:00
2020-03-21,830,20080010,1989-08-31,355738,12232509,,2020-03-21 20:00
2020-03-21,186,20056035,1956-02-21,415558,12127381,,2020-03-21 20:00
2020-03-21,99,20053010,1964-04-20,379593,12114478,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-21 20:00
2020-03-21,175,20056024,1987-07-10,286124,12129635,,2020-03-21 20:00
2020-03-21,489,20066023,1961-05-15,45946,12180329,,2020-03-21 20:00
2020-03-21,447,20065020,1993-11-01,398785,12173463,,2020-03-21 20:00
2020-03-21,76,20052005,1988-03-14,312866,12111908,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-21 20:00
2020-03-21,194,20057003,1988-08-30,424712,12136245,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-21 20:00
2020-03-21,781,20078034,1970-01-18,36808,12225714,,2020-03-21 20:00
2020-03-21,402,20064008,1978-08-09,391325,12168793,,2020-03-21 20:00
2020-03-21,388,20063028,1968-02-14,31802,12162060,,2020-03-21 20:00
2020-03-21,214,20057027,1972-07-12,302709,12134068,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-21 20:00
2020-03-21,722,20077004,1983-12-01,407027,12223509,,2020-03-21 20:00
2020-03-21,316,20060026,1976-04-14,375097,12151764,,2020-03-21 20:00
2020-03-21,339,20061023,1960-12-16,370513,12154484,,2020-03-21 20:00
2020-03-21,744,20077029,1957-10-02,41295,12223035,,2020-03-21 20:00
2020-03-21,841,20080021,1957-03-05,291800,12233264,,2020-03-21 20:00
2020-03-21,220,20057033,1961-01-30,329182,12132067,,2020-03-21 20:00
2020-03-21,596,20071002,1990-10-09,419890,12199437,,2020-03-21 20:00
2020-03-21,559,20070017,1982-11-11,365832,12191763,,2020-03-21 20:00
2020-03-21,698,20074009,1959-09-30,308544,12210866,,2020-03-21 20:00
2020-03-21,102,20053013,1951-09-17,20519,12116660,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-21 20:00
2020-03-21,67,20051034,1968-12-15,304300,12106074,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-21 20:00
2020-03-21,243,20058009,1976-09-05,378991,12139431,,2020-03-21 20:00
2020-03-21,599,20071005,1971-11-23,38110,12197079,,2020-03-21 20:00
2020-03-21,512,20067016,1974-05-26,294589,12180857,,2020-03-21 20:00
2020-03-21,540,20069006,1954-08-17,21971,12189009,,2020-03-21 20:00
2020-03-21,636,20072008,1964-10-10,273884,12202456,,2020-03-21 20:00
2020-03-21,177,20056026,1981-08-14,54971,12127231,,2020-03-21 20:00
2020-03-21,298,20060007,1977-09-31,394654,12151790,,2020-03-21 20:00
2020-03-21,131,20054019,1966-01-15,305615,12121026,,2020-03-21 20:00
2020-03-21,546,20070003,1986-04-10,406955,12193225,,2020-03-21 20:00
2020-03-21,338,20061022,1958-07-05,47926,12154673,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-21 20:00
2020-03-21,827,20080007,1989-04-07,293958,12235885,,2020-03-21 20:00
2020-03-21,68,20051035,1972-11-19,414287,12108551,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-21 20:00
2020-03-21,731,20077013,1945-08-16,378042,12221123,,2020-03-21 20:00
2020-03-21,462,20065035,1980-09-21,374565,12171680,,2020-03-21 20:00
2020-03-21,691,20074002,1966-03-21,382844,12212403,,2020-03-21 20:00
2020-03-21,337,20061021,1977-02-10,392842,12154561,,2020-03-21 20:00
2020-03-21,70,20051037,1984-06-15,35846,12104895,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-21 20:00
2020-03-21,231,20057044,1951-09-27,412489,12132857,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-21 20:00
2020-03-21,511,20067015,1966-12-05,415648,12182244,,2020-03-21 20:00
2020-03-21,551,20070008,1988-02-13,310656,12192707,,2020-03-21 20:00
2020-03-21,823,20080003,1947-06-29,424103,12236022,,2020-03-21 20:00
2020-03-21,507,20067011,1949-05-01,391655,12182706,,2020-03-21 20:00
2020-03-21,167,20056014,1967-09-16,423685,12128836,,2020-03-21 20:00
2020-03-21,306,20060016,1957-09-14,404638,12151980,,2020-03-21 20:00
2020-03-21,41,20050028,1979-05-21,423225,12100164,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-21 20:00
2020-03-21,717,20074028,1972-06-19,388103,12214141,,2020-03-21 20:00
2020-03-21,101,20053012,1963-11-20,388104,12114299,,2020-03-21 20:00
2020-03-21,301,20060011,1954-11-23,29342,12148099,,2020-03-21 20:00
2020-03-21,767,20078019,1955-04-22,335865,12224208,,2020-03-21 20:00
2020-03-21,801,20079013,1980-11-09,425304,12230887,,2020-03-21 20:00
2020-03-21,136,20054024,1954-03-10,20374,12120471,,2020-03-21 20:00
2020-03-21,300,20060010,1958-11-25,387155,12149150,,2020-03-21 20:00
2020-03-21,457,20065030,1952-08-07,424661,12174082,,2020-03-21 20:00
2020-03-21,383,20063023,1987-03-23,334513,12164698,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-21 20:00
2020-03-21,840,20080020,1991-07-13,380302,12233982,,2020-03-21 20:00
2020-03-21,436,20065009,1954-10-29,38764,12171415,,2020-03-21 20:00
2020-03-21,816,20079028,1995-03-12,425234,12228807,,2020-03-21 20:00
2020-03-21,510,20067014,1960-12-29,52053,12183906,,2020-03-21 20:00
2020-03-21,146,20054034,1968-06-18,378818,12121086,,2020-03-21 20:00
2020-03-21,331,20061015,1985-03-12,422236,12153700,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-21 20:00
2020-03-21,48,20051012,1979-07-28,365795,12107068,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-21 20:00
2020-03-21,577,20070035,1968-10-23,424998,12192435,,2020-03-21 20:00
2020-03-21,550,20070007,1957-07-04,412474,12192744,,2020-03-21 20:00
2020-03-21,169,20056016,1982-07-20,388725,12130117,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-21 20:00
2020-03-21,724,20077006,1995-03-15,410124,12221417,,2020-03-21 20:00
2020-03-21,498,20067002,1984-10-25,19447,12182414,,2020-03-21 20:00
2020-03-21,585,20070043,1961-10-08,314133,12194034,,2020-03-21 20:00
2020-03-21,284,20059026,1989-06-01,330543,12145862,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-21 20:00
2020-03-21,119,20054007,1967-07-25,421715,12121936,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-21 20:00
2020-03-21,527,20067032,1970-09-21,369953,12182318,,2020-03-21 20:00
2020-03-21,750,20078001,1996-01-08,424579,12227440,,2020-03-21 20:00
2020-03-21,410,20064016,1961-09-05,404981,12166139,,2020-03-21 20:00
2020-03-21,496,20066032,1959-09-06,53399,12176823,,2020-03-21 20:00
2020-03-21,42,20050029,1950-08-03,372137,12098205,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-21 20:00
2020-03-21,723,20077005,1956-06-13,318109,12221849,,2020-03-21 20:00
2020-03-21,424,20064030,1993-03-02,423941,12166347,,2020-03-21 20:00
2020-03-21,117,20054005,1977-03-08,337026,12120056,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-21 20:00
2020-03-21,584,20070042,1969-02-20,361806,12193027,,2020-03-21 20:00
2020-03-21,86,20052022,1976-05-18,402653,12112841,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-21 20:00
2020-03-21,554,20070011,1989-06-17,382552,12191554,,2020-03-21 20:00
2020-03-21,529,20068002,1991-02-20,422248,12187123,,2020-03-21 20:00
2020-03-21,350,20061034,1943-10-30,318779,12154598,,2020-03-21 20:00
2020-03-21,380,20063020,1960-06-29,364886,12163362,,2020-03-21 20:00
2020-03-21,39,20050025,1965-03-21,362374,12101075,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-21 20:00
2020-03-21,229,20057042,1964-08-26,14315,12131953,,2020-03-21 20:00
2020-03-21,567,20070025,1985-09-20,418652,12193124,,2020-03-21 20:00
2020-03-21,641,20072013,1970-10-24,418266,12203123,,2020-03-21 20:00
2020-03-21,324,20061008,1991-12-27,424866,12155524,,2020-03-21 20:00
2020-03-21,482,20066016,1979-03-15,43301,12177666,,2020-03-21 20:00
2020-03-21,290,20059032,1965-10-18,407966,12146243,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-21 20:00
2020-03-21,65,20051032,1975-12-29,30248,12108340,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-21 20:00
2020-03-21,804,20079016,1960-11-05,425224,12231216,,2020-03-21 20:00
2020-03-21,521,20067025,1955-10-05,38570,12183843,,2020-03-21 20:00
2020-03-21,697,20074008,1986-01-16,378347,12210383,,2020-03-21 20:00
2020-03-21,679,20073014,1966-08-17,50628,12207367,,2020-03-21 20:00
2020-03-21,176,20056025,1991-02-23,401323,12128987,,2020-03-21 20:00
2020-03-21,345,20061029,1952-11-28,40272,12154627,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-21 20:00
2020-03-21,323,20061007,1951-02-14,46885,12154546,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-21 20:00
2020-03-21,646,20072018,1965-10-20,425084,12203441,,2020-03-21 20:00
2020-03-21,624,20071033,1969-02-24,425110,12197966,,2020-03-21 20:00
2020-03-21,294,20060002,1958-09-15,416023,12149679,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-21 20:00
2020-03-21,346,20061030,1984-01-17,16848,12154570,,2020-03-21 20:00
2020-03-21,75,20052003,1963-05-06,11758,12110497,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-21 20:00
2020-03-21,317,20060027,1979-08-19,388275,12151414,,2020-03-21 20:00
2020-03-21,228,20057041,1995-12-03,424785,12136193,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-21 20:00
2020-03-21,500,20067004,1967-05-14,280891,12184327,,2020-03-21 20:00
2020-03-21,354,20062003,1986-04-19,11332,12157422,,2020-03-21 20:00
2020-03-21,385,20063025,1978-05-20,420653,12163476,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-21 20:00
2020-03-21,219,20057032,1981-02-17,363294,12135450,,2020-03-21 20:00
2020-03-21,709,20074020,1973-09-17,395206,12210788,,2020-03-21 20:00
2020-03-21,707,20074018,1988-01-31,36159,12210979,,2020-03-21 20:00
2020-03-21,83,20052018,1967-04-19,412285,12109312,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-21 20:00
2020-03-21,791,20079002,1960-10-02,298995,12232025,,2020-03-21 20:00
2020-03-21,443,20065016,1982-10-30,349590,12171440,,2020-03-21 20:00
2020-03-21,34,20050014,2021-12-31,121014,12101417,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-21 20:00
2020-03-21,582,20070040,1963-01-09,27224,12194246,,2020-03-21 20:00
2020-03-21,149,20055004,1975-12-29,374903,12122613,,2020-03-21 20:00
2020-03-21,266,20059005,1984-04-13,423856,12143054,,2020-03-21 20:00
2020-03-21,121,20054009,1990-07-14,320041,12120244,,2020-03-21 20:00
2020-03-21,152,20055007,1976-04-29,8896,12123700,,2020-03-21 20:00
2020-03-21,92,20052030,1968-09-09,320217,12110727,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-21 20:00
2020-03-21,106,20053018,1984-10-13,424583,12116043,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-21 20:00
2020-03-21,257,20058024,1954-03-10,36884,12137724,,2020-03-21 20:00
2020-03-21,622,20071031,1944-09-10,418377,12196535,,2020-03-21 20:00
2020-03-21,640,20072012,1971-12-31,358023,12202597,,2020-03-21 20:00
2020-03-21,761,20078012,1978-12-05,286712,12225741,,2020-03-21 20:00
2020-03-21,609,20071016,1943-04-03,296496,12197221,,2020-03-21 20:00
2020-03-21,61,20051028,1957-04-19,421054,12105787,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-21 20:00
2020-03-21,125,20054013,1971-12-14,389865,12120578,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-21 20:00
2020-03-21,309,20060019,1970-01-07,383725,12149635,,2020-03-21 20:00
2020-03-21,343,20061027,1964-09-16,423798,12154555,,2020-03-21 20:00
2020-03-21,223,20057036,1960-12-04,405508,12134808,,2020-03-21 20:00
2020-03-21,621,20071030,1960-03-29,10933,12197817,,2020-03-21 20:00
2020-03-21,212,20057025,1957-09-13,266035,12132896,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-21 20:00
2020-03-21,466,20065039,1992-07-31,382046,12171715,,2020-03-21 20:00
2020-03-21,422,20064028,1956-06-14,368809,12169231,,2020-03-21 20:00
2020-03-21,523,20067027,1982-01-20,394199,12182938,,2020-03-21 20:00
2020-03-21,252,20058019,1980-10-03,8562,12141208,,2020-03-21 20:00
2020-03-21,168,20056015,1970-04-16,22092,12126558,,2020-03-21 20:00
2020-03-21,661,20072033,1967-09-02,417762,12201652,,2020-03-21 20:00
2020-03-21,846,20080026,1949-12-06,386576,12235308,,2020-03-21 20:00
2020-03-21,684,20073020,1973-03-04,411976,12206059,,2020-03-21 20:00
2020-03-21,36,20050020,1973-06-16,421163,12100182,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-21 20:00
2020-03-21,291,20059033,1970-07-18,23269,12144407,,2020-03-21 20:00
2020-03-21,356,20062005,1973-09-21,410528,12158272,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-21 20:00
2020-03-21,779,20078032,1984-10-11,414605,12225292,,2020-03-21 20:00
2020-03-21,806,20079018,1983-03-17,338775,12229731,,2020-03-21 20:00
2020-03-21,586,20070044,1947-03-09,400407,12194381,,2020-03-21 20:00
2020-03-21,649,20072021,1976-10-20,424723,12202951,,2020-03-21 20:00
2020-03-21,355,20062004,1971-01-18,402947,12157861,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-21 20:00
2020-03-21,96,20053007,1966-07-29,414363,12115962,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-21 20:00
2020-03-21,476,20066010,1970-04-15,39990,12178947,,2020-03-21 20:00
2020-03-21,157,20056003,1956-06-03,404886,12128188,,2020-03-21 20:00
2020-03-21,557,20070014,1972-02-21,7975,12192507,,2020-03-21 20:00
2020-03-21,233,20057046,1959-10-05,417399,12133050,,2020-03-21 20:00
2020-03-21,712,20074023,1961-11-16,405666,12214006,,2020-03-21 20:00
2020-03-21,193,20057002,1963-08-25,31691,12135831,,2020-03-21 20:00
2020-03-21,273,20059013,1996-06-12,422290,12145956,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-21 20:00
2020-03-21,159,20056005,1957-07-27,414844,12129786,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-21 20:00
2020-03-21,566,20070024,1982-10-07,424417,12193729,,2020-03-21 20:00
2020-03-21,390,20063030,1945-02-13,419223,12161418,,2020-03-21 20:00
2020-03-21,441,20065014,1952-11-06,420372,12171953,,2020-03-21 20:00
2020-03-21,735,20077020,1978-12-22,416013,12222936,,2020-03-21 20:00
2020-03-21,682,20073018,1976-10-10,44513,12207336,,2020-03-21 20:00
2020-03-21,752,20078003,1990-04-12,314016,12225689,,2020-03-21 20:00
2020-03-21,368,20063006,1983-01-08,423911,12164230,,2020-03-21 20:00
2020-03-21,464,20065037,1981-12-27,386722,12171103,,2020-03-21 20:00
2020-03-21,807,20079019,1974-04-27,337550,12231329,,2020-03-21 20:00
2020-03-21,629,20072001,1970-12-08,319298,12201374,,2020-03-21 20:00
2020-03-21,802,20079014,1964-09-30,390037,12229879,,2020-03-21 20:00
2020-03-21,828,20080008,1990-03-19,424205,12235410,,2020-03-21 20:00
2020-03-21,279,20059019,1963-03-27,286316,12144431,,2020-03-21 20:00
2020-03-21,147,20055001,1961-04-23,424656,12123172,,2020-03-21 20:00
2020-03-21,692,20074003,1970-07-08,291511,12211168,,2020-03-21 20:00
2020-03-21,438,20065011,1988-01-15,415396,12172181,,2020-03-21 20:00
2020-03-21,295,20060004,1969-07-18,406806,12151404,,2020-03-21 20:00
2020-03-21,139,20054027,1964-01-16,294945,12119112,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-21 20:00
2020-03-21,389,20063029,1989-08-12,405623,12164638,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-21 20:00
2020-03-21,579,20070037,1949-02-12,392149,12192942,,2020-03-21 20:00
2020-03-21,77,20052006,1989-10-21,409552,12111579,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-21 20:00
2020-03-21,64,20051031,1958-07-28,414224,12103934,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-21 20:00
2020-03-21,805,20079017,1955-05-25,419773,12229631,,2020-03-21 20:00
2020-03-21,780,20078033,1978-08-24,381681,12224932,,2020-03-21 20:00
2020-03-21,740,20077025,1996-11-16,415595,12223846,,2020-03-21 20:00
2020-03-21,768,20078020,1957-11-27,414515,12226768,,2020-03-21 20:00
2020-03-21,238,20058001,1979-11-25,285349,12138210,,2020-03-21 20:00
2020-03-21,369,20063007,1964-04-05,38307,12159715,,2020-03-21 20:00
2020-03-21,776,20078029,1969-10-05,360101,12227230,,2020-03-21 20:00
2020-03-21,153,20055008,1976-04-17,414123,12123486,,2020-03-21 20:00
2020-03-21,400,20064006,1972-01-19,290711,12167607,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-21 20:00
2020-03-21,55,20051020,1955-12-06,40250,12105039,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-21 20:00
2020-03-21,746,20077031,1998-03-06,400456,12222467,,2020-03-21 20:00
2020-03-21,73,20051041,1972-04-14,417442,12104336,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-21 20:00
2020-03-21,103,20053014,1958-03-07,413260,12117959,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-21 20:00
2020-03-21,526,20067031,1960-04-04,289354,12183998,,2020-03-21 20:00
2020-03-21,589,20070047,1948-09-21,336126,12191729,,2020-03-21 20:00
2020-03-21,715,20074026,1956-03-23,322258,12211357,,2020-03-21 20:00
2020-03-21,683,20073019,1967-09-10,302601,12207022,,2020-03-21 20:00
2020-03-21,165,20056011,1976-04-05,316119,12128349,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-21 20:00
2020-03-21,594,20070052,1958-08-11,305811,12191701,,2020-03-21 20:00
2020-03-21,365,20063001,2001-10-15,424803,12163528,,2020-03-21 20:00
2020-03-21,320,20061003,1969-10-06,312640,12154590,,2020-03-21 20:00
2020-03-21,713,20074024,1962-03-02,325259,12211500,,2020-03-21 20:00
2020-03-21,211,20057024,1976-05-06,22911,12132900,,2020-03-21 20:00
2020-03-21,686,20073022,1965-01-21,56701,12208568,,2020-03-21 20:00
2020-03-21,28,20050002,1992-03-13,424558,12100495,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-21 20:00
2020-03-21,762,20078013,1965-04-04,32122,12225946,,2020-03-21 20:00
2020-03-21,494,20066028,1965-10-24,419888,12175895,,2020-03-21 20:00
2020-03-21,82,20052017,1959-10-13,424633,12112022,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-21 20:00
2020-03-21,24,20049005,1995-04-19,373559,12095203,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-21 20:00
2020-03-21,442,20065015,1961-12-15,56831,12173552,,2020-03-21 20:00
2020-03-21,181,20056030,1991-02-27,380295,12128213,,2020-03-21 20:00
2020-03-21,245,20058012,1960-01-03,340386,12139388,"Please call 311 between 8:30AM and 4:30PM, Mon to Fri",2020-03-21 20:00
2020-03-21,561,20070019,1951-09-25,38542,12190972,,2020-03-21 20:00
